transaction_id,transaction_date,region,product,quantity,unit_price,revenue,cost
410,2024-02-11,Europe,Keyboard,2,87.85,175.7,102.17
411,2024-10-09,Asia Pacific,Keyboard,4,58.38,233.52,163.81
412,2024-03-10,Latin America,Headphones,7,231.37,1619.59,1020.14
413,2024-08-04,Asia Pacific,Keyboard,3,297.47,892.41,611.68
414,2024-11-11,North America,Laptop,9,318.68,2868.12,1672.04
415,2024-04-27,Asia Pacific,Laptop,9,265.99,2393.91,1509.68
416,2024-03-04,Europe,Laptop,9,352.05,3168.45,1665.28
417,2024-02-16,Europe,Headphones,2,262.87,525.74,397.99
418,2024-11-18,North America,Mouse,3,23.6,70.8,40.56
419,2024-10-02,Asia Pacific,Keyboard,3,323.83,971.49,504.47
420,2024-06-14,Latin America,Mouse,3,356.58,1069.74,607.2
421,2024-03-14,Asia Pacific,Laptop,1,222.37,222.37,163.97
422,2025-05-13,Latin America,Monitor,8,403.18,3225.44,1689.76
423,2025-03-27,North America,Webcam,7,335.91,2351.37,1219.44
424,2025-04-29,Europe,Headphones,3,404.13,1212.39,785.71
425,2025-01-15,North America,Webcam,4,86.81,347.24,241.22
426,2024-05-28,Europe,Keyboard,5,482.38,2411.9,1290.01
427,2024-05-18,North America,Keyboard,1,389.91,389.91,256.15
428,2024-01-04,Latin America,Keyboard,6,79.16,474.96,378.88
429,2024-09-28,Latin America,Webcam,7,242.57,1697.99,1257.87
430,2024-08-19,North America,Headphones,3,201.4,604.2,347.88
431,2024-02-28,Europe,Mouse,3,119.43,358.29,249.48
432,2025-03-23,Europe,Keyboard,5,324.4,1622.0,1079.22
433,2025-03-08,Europe,Monitor,10,369.41,3694.1,2848.32
434,2024-09-30,Europe,Mouse,6,217.42,1304.52,768.34
435,2025-02-25,Latin America,Headphones,1,60.34,60.34,39.26
436,2025-04-26,Europe,Headphones,10,368.11,3681.1,2477.03
437,2024-03-02,Latin America,Headphones,5,409.28,2046.4,1454.9
438,2025-02-16,Asia Pacific,Monitor,6,239.63,1437.78,1088.68
439,2024-01-20,Europe,Headphones,2,110.31,220.62,135.02
440,2024-12-18,Asia Pacific,Laptop,5,297.01,1485.05,1083.45
441,2024-07-26,North America,Monitor,5,359.71,1798.55,1425.14
442,2024-10-01,Latin America,Mouse,7,483.23,3382.61,2602.8
443,2024-09-20,Asia Pacific,Laptop,3,333.38,1000.14,675.24
444,2024-02-01,Asia Pacific,Keyboard,6,269.37,1616.22,929.04
445,2024-01-14,Latin America,Monitor,2,173.08,346.16,212.05
446,2024-11-18,Europe,Keyboard,3,305.76,917.28,614.49
447,2025-01-21,North America,Keyboard,9,200.75,1806.75,1225.44
448,2024-10-25,North America,Webcam,7,143.2,1002.4,734.51
449,2024-01-13,North America,Headphones,1,485.3,485.3,252.62
450,2024-02-04,Europe,Laptop,1,46.89,46.89,26.97
451,2024-12-11,Europe,Laptop,3,446.12,1338.36,797.62
452,2024-11-17,Asia Pacific,Mouse,3,436.08,1308.24,918.51
453,2024-11-27,Latin America,Monitor,5,188.0,940.0,649.39
454,2024-10-19,Europe,Laptop,4,405.47,1621.88,1083.89
455,2024-05-25,Asia Pacific,Keyboard,9,369.45,3325.05,2345.95
456,2025-02-02,Asia Pacific,Headphones,8,484.58,3876.64,2593.83
457,2024-08-08,North America,Monitor,2,471.22,942.44,575.43
458,2024-10-24,Asia Pacific,Mouse,10,234.65,2346.5,1801.19
459,2024-07-07,North America,Mouse,1,265.2,265.2,172.48
460,2025-02-28,Asia Pacific,Keyboard,2,436.56,873.12,592.89
461,2025-02-01,Europe,Mouse,1,195.39,195.39,144.83
462,2024-07-23,North America,Monitor,4,367.72,1470.88,773.5
463,2024-02-08,Latin America,Headphones,5,170.74,853.7,461.12
464,2024-03-11,Europe,Headphones,5,33.92,169.6,99.06
465,2024-02-28,Latin America,Webcam,1,480.09,480.09,317.18
466,2025-03-24,Asia Pacific,Headphones,4,491.95,1967.8,1064.31
467,2024-09-17,Latin America,Headphones,8,236.86,1894.88,1500.98
468,2024-06-24,North America,Monitor,1,317.56,317.56,217.01
469,2024-12-08,Latin America,Webcam,5,189.19,945.95,725.23
470,2024-03-16,Latin America,Mouse,3,229.49,688.47,491.07
471,2025-05-13,Europe,Mouse,6,116.62,699.72,440.4
472,2024-07-20,Asia Pacific,Keyboard,10,130.34,1303.4,800.13
473,2025-03-29,Europe,Monitor,5,407.8,2039.0,1307.76
474,2024-02-08,Latin America,Keyboard,5,227.64,1138.2,694.08
475,2024-08-01,Europe,Keyboard,7,493.78,3456.46,2758.06
476,2024-10-10,Europe,Monitor,2,33.21,66.42,52.64
477,2024-05-21,Europe,Webcam,3,483.84,1451.52,773.79
478,2024-01-30,Latin America,Monitor,3,282.81,848.43,500.85
479,2025-01-29,Latin America,Headphones,4,340.31,1361.24,724.56
480,2024-01-23,Europe,Monitor,10,291.02,2910.2,1683.95
481,2024-08-12,Asia Pacific,Mouse,3,35.45,106.35,58.34
482,2024-07-13,Latin America,Keyboard,6,52.48,314.88,232.12
483,2025-04-15,Latin America,Webcam,9,326.49,2938.41,2232.16
484,2024-10-19,North America,Keyboard,7,445.56,3118.92,1580.61
485,2025-04-20,Asia Pacific,Headphones,3,63.98,191.94,125.12
486,2024-07-29,North America,Laptop,4,431.81,1727.24,1184.66
487,2024-12-21,Latin America,Laptop,9,484.57,4361.13,2792.73
488,2024-07-06,Europe,Webcam,4,483.9,1935.6,1547.7
489,2024-03-27,Europe,Keyboard,3,405.94,1217.82,775.79
490,2024-09-06,North America,Headphones,4,61.52,246.08,188.49
491,2024-10-14,North America,Mouse,7,421.04,2947.28,1672.7
492,2024-06-03,Latin America,Keyboard,10,414.2,4142.0,2664.24
493,2024-10-09,Latin America,Mouse,4,491.87,1967.48,1406.34
494,2024-10-28,Europe,Monitor,4,285.75,1143.0,593.65
495,2024-05-10,Asia Pacific,Monitor,10,300.72,3007.2,1594.99
496,2024-02-26,Asia Pacific,Mouse,3,302.53,907.59,491.19
497,2024-07-04,Europe,Mouse,4,241.97,967.88,715.24
498,2024-03-05,North America,Monitor,1,208.51,208.51,121.82
499,2025-03-03,Europe,Mouse,6,284.09,1704.54,1057.29
500,2024-10-15,Europe,Mouse,6,285.1,1710.6,1189.88
501,2024-01-24,North America,Webcam,4,306.11,1224.44,767.11
502,2024-03-08,North America,Keyboard,6,366.93,2201.58,1247.68
503,2024-02-27,Asia Pacific,Monitor,6,454.3,2725.8,1757.35
504,2025-04-26,North America,Monitor,4,40.54,162.16,105.26
505,2024-09-17,North America,Monitor,9,84.41,759.69,514.42
506,2024-01-08,Latin America,Webcam,4,214.77,859.08,594.76
507,2024-09-28,Europe,Webcam,4,105.92,423.68,282.07
508,2024-04-08,North America,Keyboard,6,107.92,647.52,417.74
509,2025-01-17,North America,Mouse,8,380.37,3042.96,2067.78
510,2024-04-13,Asia Pacific,Keyboard,6,348.27,2089.62,1204.45
511,2024-03-01,Latin America,Laptop,6,399.32,2395.92,1639.57
512,2024-12-16,Europe,Laptop,6,456.79,2740.74,1656.11
513,2025-04-05,Asia Pacific,Monitor,9,152.98,1376.82,1054.51
514,2024-10-23,North America,Monitor,3,258.38,775.14,468.7
515,2025-02-28,Latin America,Mouse,6,332.03,1992.18,1478.94
516,2025-04-10,Asia Pacific,Headphones,1,195.8,195.8,110.81
517,2024-04-29,Latin America,Headphones,1,181.03,181.03,96.08
518,2024-10-04,Latin America,Headphones,3,74.41,223.23,158.63
519,2025-05-13,Latin America,Monitor,10,216.46,2164.6,1442.91
520,2024-03-01,Latin America,Webcam,8,259.43,2075.44,1358.75
521,2024-05-19,Latin America,Monitor,4,450.25,1801.0,1022.11
522,2025-01-23,Europe,Keyboard,8,445.99,3567.92,1980.27
523,2024-12-26,North America,Keyboard,7,76.15,533.05,394.88
524,2025-01-11,North America,Mouse,1,154.0,154.0,96.3
525,2024-03-17,North America,Webcam,5,211.19,1055.95,709.5
526,2024-07-01,Latin America,Webcam,10,268.31,2683.1,2123.61
527,2024-07-09,Asia Pacific,Mouse,5,417.41,2087.05,1107.77
528,2025-04-27,North America,Keyboard,1,390.1,390.1,269.49
529,2024-03-02,Europe,Keyboard,5,345.12,1725.6,1232.88
530,2024-01-02,Asia Pacific,Monitor,2,26.24,52.48,36.41
531,2024-12-19,Asia Pacific,Monitor,8,498.68,3989.44,2831.87
532,2025-04-14,Asia Pacific,Headphones,2,465.2,930.4,624.76
533,2025-01-23,Asia Pacific,Webcam,3,446.67,1340.01,808.63
534,2024-09-11,Latin America,Laptop,10,118.83,1188.3,888.89
535,2025-04-21,Latin America,Keyboard,3,285.41,856.23,439.02
536,2024-08-16,Europe,Webcam,6,462.23,2773.38,1519.64
537,2024-09-20,North America,Mouse,2,358.61,717.22,372.94
538,2024-02-21,Latin America,Monitor,8,351.5,2812.0,1714.58
539,2024-05-13,Latin America,Mouse,9,270.36,2433.24,1425.49
540,2024-01-18,Europe,Keyboard,1,140.95,140.95,77.38
541,2024-12-30,Latin America,Monitor,2,460.06,920.12,624.6
542,2024-10-26,Europe,Mouse,9,259.49,2335.41,1192.99
543,2024-08-03,Asia Pacific,Monitor,7,187.49,1312.43,952.4
544,2025-05-15,North America,Mouse,7,150.75,1055.25,752.59
545,2024-05-27,North America,Monitor,4,239.06,956.24,562.95
546,2024-09-26,Europe,Monitor,1,453.27,453.27,283.88
547,2024-04-07,Asia Pacific,Keyboard,2,199.49,398.98,314.48
548,2024-07-03,Latin America,Headphones,10,304.62,3046.2,2166.99
549,2024-02-07,Asia Pacific,Keyboard,10,249.38,2493.8,1942.44
550,2024-02-11,Europe,Laptop,4,24.76,99.04,63.73
551,2025-02-12,Latin America,Laptop,5,225.22,1126.1,752.13
552,2024-06-09,Europe,Webcam,1,133.11,133.11,67.61
553,2024-10-17,North America,Webcam,4,167.84,671.36,401.17
554,2024-06-07,Asia Pacific,Keyboard,2,109.36,218.72,137.04
555,2024-09-18,Asia Pacific,Laptop,1,285.5,285.5,179.53
556,2024-10-12,Asia Pacific,Headphones,6,478.99,2873.94,2057.66
557,2025-03-19,Latin America,Keyboard,6,386.23,2317.38,1497.67
558,2024-08-18,Europe,Laptop,8,222.11,1776.88,902.78
559,2024-03-29,Europe,Laptop,7,100.34,702.38,450.99
560,2024-10-11,North America,Mouse,7,494.06,3458.42,2032.61
561,2024-06-12,North America,Monitor,4,172.94,691.76,387.5
562,2024-07-18,Asia Pacific,Headphones,10,108.71,1087.1,810.05
563,2024-10-11,Latin America,Laptop,10,177.95,1779.5,999.21
564,2025-04-07,Latin America,Headphones,10,492.95,4929.5,3397.3
565,2024-06-14,North America,Webcam,9,287.29,2585.61,1546.03
566,2024-06-13,Latin America,Monitor,7,295.59,2069.13,1498.01
567,2025-02-26,Asia Pacific,Headphones,3,387.75,1163.25,895.93
568,2024-12-24,North America,Keyboard,5,354.95,1774.75,1382.79
569,2025-03-17,Asia Pacific,Headphones,3,132.31,396.93,227.26
570,2024-05-31,Europe,Webcam,7,233.1,1631.7,930.76
571,2025-03-28,Europe,Mouse,3,294.96,884.88,463.75
572,2024-01-14,Europe,Laptop,4,257.62,1030.48,696.42
573,2024-05-08,Asia Pacific,Webcam,5,333.26,1666.3,1101.08
574,2024-11-20,Latin America,Monitor,9,306.24,2756.16,1936.51
575,2024-12-23,Latin America,Webcam,3,463.73,1391.19,1049.77
576,2024-12-13,Europe,Webcam,10,25.92,259.2,169.94
577,2024-06-07,Europe,Keyboard,7,416.66,2916.62,1936.44
578,2025-02-26,Asia Pacific,Mouse,4,312.55,1250.2,656.76
579,2024-06-30,North America,Headphones,10,421.71,4217.1,3044.41
580,2024-04-28,Latin America,Headphones,3,485.49,1456.47,735.33
581,2024-01-22,Asia Pacific,Headphones,8,21.68,173.44,118.71
582,2024-07-18,Asia Pacific,Laptop,8,49.04,392.32,220.57
583,2024-07-24,North America,Monitor,9,372.47,3352.23,1873.37
584,2024-01-12,North America,Laptop,6,97.71,586.26,339.9
585,2024-10-08,North America,Monitor,5,461.11,2305.55,1827.86
586,2024-02-07,North America,Laptop,4,133.74,534.96,380.98
587,2025-01-19,Asia Pacific,Monitor,10,339.49,3394.9,2221.8
588,2024-10-26,Latin America,Mouse,10,328.45,3284.5,2539.99
589,2024-10-23,Europe,Keyboard,2,218.53,437.06,280.18
590,2024-03-15,Latin America,Monitor,7,304.34,2130.38,1337.46
591,2024-10-31,Latin America,Laptop,7,432.79,3029.53,1698.48
592,2024-09-11,Europe,Laptop,7,405.39,2837.73,1540.49
593,2024-10-10,Asia Pacific,Mouse,3,303.6,910.8,640.9
594,2024-08-30,North America,Keyboard,7,224.91,1574.37,882.03
595,2024-07-15,Latin America,Keyboard,8,70.35,562.8,345.8
596,2025-04-09,Europe,Monitor,4,441.74,1766.96,1058.75
597,2024-03-08,Latin America,Headphones,1,112.19,112.19,68.8
598,2024-10-13,North America,Keyboard,9,20.64,185.76,142.54
599,2025-04-06,Latin America,Monitor,8,406.72,3253.76,2032.22
600,2024-09-04,North America,Monitor,4,176.88,707.52,557.28
601,2024-09-02,Asia Pacific,Keyboard,1,38.31,38.31,22.06
602,2024-08-18,Europe,Monitor,7,211.19,1478.33,1121.06
603,2025-03-05,Latin America,Keyboard,4,320.43,1281.72,857.76
604,2025-05-04,Asia Pacific,Keyboard,1,412.83,412.83,270.61
605,2024-08-20,Asia Pacific,Monitor,9,314.91,2834.19,1903.06
606,2024-12-23,Asia Pacific,Mouse,2,377.53,755.06,587.33
607,2025-02-18,North America,Keyboard,4,105.94,423.76,335.79
608,2024-03-10,Asia Pacific,Mouse,2,335.94,671.88,379.01
609,2025-03-31,Latin America,Webcam,2,296.56,593.12,374.38
610,2024-07-02,Asia Pacific,Mouse,9,105.1,945.9,725.2
611,2024-12-30,Latin America,Headphones,3,200.11,600.33,410.11
612,2024-01-05,Latin America,Headphones,4,390.9,1563.6,851.16
613,2025-03-22,Europe,Headphones,7,158.33,1108.31,629.47
614,2024-09-01,Latin America,Keyboard,9,390.46,3514.14,2731.59
615,2025-01-05,North America,Mouse,5,85.82,429.1,331.13
616,2024-04-21,Asia Pacific,Mouse,8,272.16,2177.28,1225.71
617,2024-01-27,Latin America,Mouse,5,173.2,866.0,651.06
618,2024-10-01,North America,Laptop,6,107.47,644.82,447.5
619,2025-02-24,Asia Pacific,Mouse,6,366.02,2196.12,1523.14
620,2025-01-14,Europe,Keyboard,6,269.79,1618.74,1175.35
621,2024-01-14,Latin America,Laptop,9,235.56,2120.04,1406.03
622,2024-07-19,Latin America,Webcam,9,271.31,2441.79,1517.48
623,2024-08-18,Europe,Monitor,1,458.17,458.17,260.88
624,2024-01-11,Asia Pacific,Monitor,8,40.12,320.96,188.36
625,2024-08-11,North America,Mouse,8,472.89,3783.12,2589.23
626,2024-03-29,North America,Laptop,4,118.91,475.64,342.88
627,2024-07-31,Latin America,Keyboard,9,130.61,1175.49,640.16
628,2024-11-10,Europe,Laptop,7,221.88,1553.16,901.88
629,2024-07-23,North America,Webcam,9,157.85,1420.65,865.64
630,2024-09-09,Europe,Webcam,6,201.12,1206.72,623.81
631,2024-07-16,Latin America,Keyboard,10,43.95,439.5,328.01
632,2024-04-27,Europe,Monitor,2,318.95,637.9,465.51
633,2024-11-24,Europe,Monitor,2,285.59,571.18,432.9
634,2025-01-01,Asia Pacific,Mouse,7,73.07,511.49,392.91
635,2024-12-17,Europe,Monitor,2,346.29,692.58,497.96
636,2025-04-07,Asia Pacific,Mouse,9,34.51,310.59,230.82
637,2024-09-26,Latin America,Monitor,10,102.55,1025.5,549.68
638,2024-12-24,North America,Webcam,8,328.87,2630.96,1505.04
639,2025-05-03,North America,Headphones,4,224.86,899.44,631.01
640,2024-01-09,Asia Pacific,Webcam,1,487.27,487.27,253.27
641,2025-01-21,Latin America,Mouse,6,392.58,2355.48,1272.55
642,2025-01-15,Europe,Webcam,4,181.78,727.12,368.29
643,2025-02-16,Asia Pacific,Monitor,8,298.42,2387.36,1595.96
644,2024-09-09,North America,Headphones,6,88.57,531.42,342.89
645,2024-01-06,Asia Pacific,Keyboard,4,68.72,274.88,162.18
646,2024-10-02,Latin America,Keyboard,7,70.02,490.14,323.11
647,2025-04-21,Europe,Monitor,2,163.27,326.54,259.91
648,2024-10-21,Asia Pacific,Mouse,7,481.81,3372.67,2270.78
649,2024-06-14,Latin America,Laptop,10,468.11,4681.1,3155.1
650,2024-11-18,Asia Pacific,Keyboard,10,36.47,364.7,191.02
651,2024-07-08,Latin America,Mouse,3,37.26,111.78,70.4
652,2024-11-18,North America,Monitor,3,116.86,350.58,181.77
653,2024-04-29,Asia Pacific,Webcam,8,145.74,1165.92,642.8
654,2024-11-19,Latin America,Laptop,2,357.08,714.16,369.11
655,2024-07-08,North America,Mouse,3,415.79,1247.37,808.95
656,2024-02-08,Asia Pacific,Webcam,8,425.95,3407.6,2501.01
657,2024-07-15,Asia Pacific,Keyboard,2,361.06,722.12,439.44
658,2024-07-13,Asia Pacific,Headphones,2,42.12,84.24,53.1
659,2024-05-25,Asia Pacific,Webcam,9,91.04,819.36,632.79
660,2024-03-25,Asia Pacific,Webcam,10,278.5,2785.0,2035.03
661,2024-07-27,Asia Pacific,Laptop,6,33.35,200.1,157.72
662,2025-02-07,Asia Pacific,Laptop,1,125.73,125.73,85.97
663,2024-09-20,Latin America,Monitor,4,164.53,658.12,465.01
664,2024-08-10,Europe,Mouse,2,191.72,383.44,249.1
665,2024-11-28,North America,Webcam,9,422.83,3805.47,2860.58
666,2024-10-29,Latin America,Headphones,9,496.28,4466.52,2868.83
667,2025-02-06,Europe,Laptop,4,275.04,1100.16,636.74
668,2025-02-10,Europe,Headphones,7,346.82,2427.74,1425.3
669,2024-02-14,Europe,Laptop,7,237.92,1665.44,982.86
670,2025-01-06,Europe,Mouse,7,115.62,809.34,526.03
671,2024-05-31,Latin America,Headphones,9,190.33,1712.97,981.95
672,2025-03-28,Asia Pacific,Laptop,8,421.09,3368.72,2370.59
673,2025-02-28,North America,Webcam,4,365.94,1463.76,1169.73
674,2024-08-07,Asia Pacific,Headphones,4,226.17,904.68,524.94
675,2024-06-22,Asia Pacific,Keyboard,1,367.09,367.09,245.54
676,2024-08-19,North America,Webcam,1,179.81,179.81,116.0
677,2024-11-25,Asia Pacific,Webcam,8,149.79,1198.32,766.46
678,2024-07-17,Latin America,Keyboard,8,117.43,939.44,608.42
679,2024-12-04,Asia Pacific,Keyboard,6,254.65,1527.9,910.28
680,2024-03-21,Latin America,Laptop,10,425.44,4254.4,2247.14
681,2024-02-13,Europe,Webcam,10,196.89,1968.9,1156.48
682,2024-07-11,Asia Pacific,Headphones,3,371.14,1113.42,730.76
683,2025-03-16,Asia Pacific,Headphones,4,268.17,1072.68,654.83
684,2025-04-07,Asia Pacific,Keyboard,7,27.02,189.14,121.61
685,2024-05-13,North America,Webcam,4,91.93,367.72,201.67
686,2024-02-03,Europe,Monitor,2,308.46,616.92,490.75
687,2024-09-15,Asia Pacific,Monitor,9,353.52,3181.68,2098.86
688,2024-03-26,Asia Pacific,Monitor,8,491.32,3930.56,2382.74
689,2025-02-05,Latin America,Keyboard,3,192.04,576.12,300.63
690,2025-01-22,Asia Pacific,Keyboard,8,183.65,1469.2,1162.22
691,2024-09-21,Asia Pacific,Webcam,3,116.17,348.51,184.03
692,2025-04-08,Europe,Headphones,9,493.22,4438.98,2446.19
693,2024-08-17,Latin America,Laptop,9,25.32,227.88,134.61
694,2025-02-26,North America,Monitor,10,192.08,1920.8,1054.76
695,2024-12-11,Europe,Webcam,9,104.57,941.13,699.8
696,2024-03-02,North America,Laptop,5,122.74,613.7,363.43
697,2025-04-30,Latin America,Keyboard,9,225.32,2027.88,1398.12
698,2025-04-12,North America,Webcam,4,345.5,1382.0,749.37
699,2024-05-25,North America,Mouse,1,284.07,284.07,206.43
700,2024-03-15,Latin America,Mouse,9,109.81,988.29,784.6
701,2024-07-02,Asia Pacific,Keyboard,10,192.17,1921.7,1291.26
702,2024-02-13,Europe,Laptop,4,264.58,1058.32,795.59
703,2025-04-20,North America,Webcam,8,249.38,1995.04,1549.96
704,2024-09-26,Latin America,Laptop,3,447.59,1342.77,1042.15
705,2024-07-01,Asia Pacific,Laptop,4,62.92,251.68,175.73
706,2024-12-14,Asia Pacific,Mouse,10,140.97,1409.7,765.64
707,2024-09-10,Asia Pacific,Keyboard,10,423.26,4232.6,2217.12
708,2024-05-03,North America,Mouse,2,332.35,664.7,455.04
709,2024-06-29,North America,Mouse,8,47.71,381.68,214.16
710,2024-03-13,Europe,Webcam,1,467.15,467.15,290.04
711,2024-04-01,Asia Pacific,Laptop,1,246.45,246.45,180.29
712,2025-01-07,Europe,Webcam,7,419.61,2937.27,1958.99
713,2024-07-22,North America,Keyboard,8,443.15,3545.2,2106.25
714,2024-02-06,Europe,Mouse,8,98.38,787.04,538.57
715,2024-08-08,Asia Pacific,Webcam,5,149.55,747.75,375.28
716,2024-08-11,North America,Mouse,6,124.13,744.78,394.41
717,2024-11-05,Latin America,Laptop,5,54.65,273.25,168.3
718,2024-11-27,North America,Monitor,4,114.03,456.12,280.72
719,2025-05-10,North America,Monitor,5,70.33,351.65,184.6
720,2024-10-13,Asia Pacific,Keyboard,6,211.76,1270.56,898.28
721,2024-06-08,North America,Keyboard,1,133.28,133.28,102.87
722,2024-07-09,Latin America,Mouse,6,332.97,1997.82,1009.52
723,2024-05-16,Latin America,Mouse,9,447.66,4028.94,2910.48
724,2024-04-17,Europe,Mouse,8,208.37,1666.96,1044.3
725,2024-04-02,Latin America,Webcam,2,492.4,984.8,545.58
726,2024-09-06,North America,Headphones,7,464.59,3252.13,1961.53
727,2024-02-08,Asia Pacific,Keyboard,4,173.58,694.32,525.56
728,2025-01-26,Asia Pacific,Webcam,10,419.22,4192.2,2231.54
729,2024-01-23,Asia Pacific,Headphones,9,40.17,361.53,256.92
730,2024-11-20,Asia Pacific,Webcam,5,165.32,826.6,499.69
731,2025-03-05,North America,Keyboard,6,435.49,2612.94,1640.11
732,2024-03-03,Europe,Keyboard,8,308.46,2467.68,1556.4
733,2024-07-23,North America,Mouse,3,240.69,722.07,528.88
734,2024-04-05,Latin America,Laptop,8,337.76,2702.08,1963.14
735,2024-01-22,Europe,Laptop,4,328.91,1315.64,862.38
736,2025-04-14,Europe,Laptop,1,22.18,22.18,16.79
737,2024-10-19,Latin America,Webcam,10,79.57,795.7,563.6
738,2024-10-14,North America,Mouse,8,184.87,1478.96,1107.03
739,2024-08-06,North America,Webcam,1,305.04,305.04,166.16
740,2024-02-05,Europe,Webcam,4,256.78,1027.12,707.02
741,2025-04-02,Europe,Webcam,6,460.05,2760.3,1495.23
742,2024-03-11,Asia Pacific,Webcam,6,350.13,2100.78,1169.39
743,2024-08-15,Europe,Headphones,7,340.96,2386.72,1211.17
744,2025-03-08,Europe,Laptop,3,287.48,862.44,469.47
745,2024-11-08,North America,Monitor,6,382.83,2296.98,1726.58
746,2025-01-21,Asia Pacific,Monitor,3,215.94,647.82,343.04
747,2024-03-22,Latin America,Monitor,4,452.37,1809.48,1215.64
748,2025-02-14,Latin America,Headphones,10,216.65,2166.5,1573.72
749,2025-05-06,North America,Keyboard,4,239.13,956.52,616.68
750,2024-09-14,North America,Laptop,7,209.68,1467.76,1159.62
751,2025-02-10,Europe,Mouse,2,20.5,41.0,21.23
752,2024-07-10,Europe,Monitor,9,85.99,773.91,611.63
753,2025-01-09,Asia Pacific,Monitor,6,445.25,2671.5,1810.15
754,2024-10-09,Asia Pacific,Webcam,2,462.69,925.38,479.55
755,2025-03-01,North America,Laptop,6,201.88,1211.28,792.87
756,2025-04-22,Latin America,Mouse,10,374.56,3745.6,2806.12
757,2024-03-07,Latin America,Headphones,2,474.28,948.56,754.67
758,2024-04-21,Europe,Webcam,7,440.53,3083.71,2143.83
759,2024-02-23,North America,Mouse,8,450.05,3600.4,1994.36
760,2024-04-06,Latin America,Webcam,6,443.55,2661.3,1391.01
761,2024-10-20,Latin America,Webcam,9,88.94,800.46,495.99
762,2025-04-03,Latin America,Monitor,3,380.97,1142.91,575.08
763,2024-01-11,North America,Webcam,2,379.79,759.58,501.82
764,2024-07-05,North America,Headphones,1,169.92,169.92,95.8
765,2024-03-04,Asia Pacific,Keyboard,6,445.04,2670.24,1379.34
766,2025-05-14,Latin America,Monitor,5,234.27,1171.35,626.36
767,2024-04-23,North America,Laptop,7,281.16,1968.12,1219.8
768,2025-02-04,North America,Mouse,9,105.21,946.89,585.58
769,2024-06-13,North America,Webcam,1,392.5,392.5,246.79
770,2024-10-05,Asia Pacific,Keyboard,10,204.21,2042.1,1386.25
771,2024-01-14,Europe,Laptop,5,229.44,1147.2,576.33
